sku_interno,codigo_erp,produto,loja,estoque_minimo_legado
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Babita,3
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Barreiro,3
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Betim,3
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Carijós,3
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Eldorado 2,3
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Fábrica,5
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,G2,3
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Guaranis,3
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Tupis,3
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Venda Nova,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Babita,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Barreiro,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Betim,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Carijós,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Eldorado 2,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Fábrica,5
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,G2,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Guaranis,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Tupis,3
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Venda Nova,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Babita,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Barreiro,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Betim,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Carijós,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Eldorado 2,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Fábrica,5
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,G2,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Guaranis,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Tupis,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Venda Nova,3
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Web,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Babita,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Barreiro,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Betim,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Carijós,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Eldorado 2,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Fábrica,5
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,G2,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Guaranis,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Tupis,3
98,10309,CORTINA LUX ESPECIAL VOIL SLIN PEROLA 4.00X2.60,Venda Nova,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Babita,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Barreiro,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Betim,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Carijós,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Eldorado 2,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Fábrica,5
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,G2,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Guaranis,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Tupis,3
105,10336,CORTINA VOIL LISO PRATA C/ CORTA LUZ 70% 2.60X1.70,Venda Nova,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Babita,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Barreiro,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Betim,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Carijós,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Eldorado 2,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Fábrica,5
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,G2,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Guaranis,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Tupis,3
117,10362,CORTINA LUX UNICA CTL LISO PRATA 2.60X1.70,Venda Nova,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Babita,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Barreiro,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Betim,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Carijós,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Eldorado 2,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Fábrica,5
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,G2,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Guaranis,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Tupis,3
143,10432,CORTINA VOIL LISO ROSA C/ CORTA LUZ 70% 2.60X1.70,Venda Nova,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Babita,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Barreiro,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Betim,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Carijós,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Eldorado 2,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Fábrica,5
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,G2,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Guaranis,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Tupis,3
199,10563,CORTINA VOIL XADREZ BRANCO C/ CORTA LUZ 70% 4.00X2.60,Venda Nova,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Babita,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Barreiro,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Betim,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Carijós,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Eldorado 2,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Fábrica,5
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,G2,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Guaranis,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Tupis,3
202,10566,CORTINA VOIL XADREZ PEROLA C/ CORTA LUZ 70% 4.00X2.60,Venda Nova,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Babita,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Barreiro,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Betim,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Carijós,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Eldorado 2,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Fábrica,5
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,G2,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Guaranis,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Tupis,3
228,10599,CORTINA VOIL XADREZ PRATA C/ CORTA LUZ 70% 4.00X2.60,Venda Nova,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Babita,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Barreiro,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Betim,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Carijós,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Eldorado 2,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Fábrica,5
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,G2,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Guaranis,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Tupis,3
231,10619,CORTINA JACQ EST BRANCO 2.60X1.70,Venda Nova,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Babita,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Barreiro,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Betim,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Carijós,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Eldorado 2,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Fábrica,5
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,G2,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Guaranis,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Tupis,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Venda Nova,3
232,1062,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 2.60X2.60,Web,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Babita,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Barreiro,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Betim,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Carijós,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Eldorado 2,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Fábrica,5
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,G2,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Guaranis,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Tupis,3
244,10632,CORTINA JACQ EST BRANCO 4.00X2.60,Venda Nova,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Babita,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Barreiro,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Betim,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Carijós,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Eldorado 2,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Fábrica,5
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,G2,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Guaranis,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Tupis,3
275,1067,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 2.60X2.60,Venda Nova,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Babita,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Barreiro,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Betim,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Carijós,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Eldorado 2,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Fábrica,5
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,G2,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Guaranis,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Tupis,3
348,1077,CORTINA LUX DUAL VOIL SLIN BRANCO 4.00X2.60,Venda Nova,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Babita,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Barreiro,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Betim,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Carijós,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Eldorado 2,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Fábrica,5
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,G2,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Guaranis,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Tupis,3
365,1079,CORTINA LUX DUAL VOIL SLIN PEROLA 4.00X2.60,Venda Nova,3
396,10823,KIT BANHO PRATIC PANOSUL CORTINA-TAPETE,Betim,3
396,10823,KIT BANHO PRATIC PANOSUL CORTINA-TAPETE,Fábrica,5
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Babita,3
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Barreiro,3
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Betim,3
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Carijós,3
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Eldorado 2,3
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Fábrica,5
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,G2,3
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Guaranis,3
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Tupis,3
438,1096,CORTINA VOIL LISO BRANCO C/ MICROFIBRA 5.80X2.60,Venda Nova,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Babita,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Barreiro,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Betim,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Carijós,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Eldorado 2,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Fábrica,5
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",G2,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Guaranis,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Tupis,3
1597,10988,"CORTINA BOX 1,80X1,80 PEVA PANOSUL",Venda Nova,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Babita,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Barreiro,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Betim,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Carijós,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Eldorado 2,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Fábrica,5
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,G2,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Guaranis,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Tupis,3
440,1101,CORTINA VOIL LISO PEROLA C/ MICROFRIBRA 5.80X2.60,Venda Nova,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Babita,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Barreiro,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Betim,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Carijós,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Eldorado 2,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Fábrica,5
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,G2,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Guaranis,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Tupis,3
2082,11303,CORTINA LINHO SUISSO FENDI C/ MICROFIRA 2.60X1.80,Venda Nova,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Babita,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Barreiro,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Betim,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Carijós,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Eldorado 2,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Fábrica,5
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,G2,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Guaranis,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Tupis,3
2071,11304,CORTINA LINHO SUISSO PEROLA C/ MICROFRIBRA 2.60X1.80,Venda Nova,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Babita,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Barreiro,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Betim,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Carijós,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Eldorado 2,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Fábrica,5
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,G2,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Guaranis,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Tupis,3
2076,11307,CORTINA LUX DUAL LINHO ELEGANCE FENDI 4.00X2.60,Venda Nova,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Babita,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Barreiro,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Betim,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Carijós,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Eldorado 2,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Fábrica,5
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,G2,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Guaranis,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Tupis,3
2061,11308,CORTINA LUX DUAL LINHO ELEGANCE PEROLA 4.00X2.60,Venda Nova,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Babita,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Barreiro,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Betim,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Carijós,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Eldorado 2,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Fábrica,5
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,G2,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Guaranis,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Tupis,3
2064,11312,CORTINA LUX UNICA BK100 LISO BRANCO 2.60X1.70,Venda Nova,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Babita,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Barreiro,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Betim,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Carijós,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Eldorado 2,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Fábrica,5
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,G2,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Guaranis,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Tupis,3
2083,11313,CORTINA LUX UNICA BK100 LISO PEROLA 2.60X1.70,Venda Nova,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Babita,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Barreiro,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Betim,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Carijós,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Eldorado 2,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Fábrica,5
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,G2,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Guaranis,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Tupis,3
2081,11314,CORTINA LUX UNICA BK100 LISO PRATA 2.60X1.70,Venda Nova,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Babita,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Barreiro,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Betim,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Carijós,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Eldorado 2,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Fábrica,5
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,G2,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Guaranis,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Tupis,3
2067,11315,CORTINA LUX UNICA BK100 LISO BRANCO 4.00X2.60,Venda Nova,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Babita,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Barreiro,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Betim,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Carijós,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Eldorado 2,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Fábrica,5
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,G2,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Guaranis,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Tupis,3
2069,11316,CORTINA LUX UNICA BK100 LISO PEROLA 4.00X2.60,Venda Nova,3
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Babita,3
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Barreiro,3
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Betim,3
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Carijós,3
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Eldorado 2,3
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,Fábrica,5
2072,11317,CORTINA LUX UNICA BK100 LISO PRATA 4.00X2.60,G2,3
