sku_internal_id,erp_code,product_name,store,is_factory_or_cd,disponivel,fisico,vitrine,min_stock,alvo_p150,sugestao_unidades,ruptura_pct,unidades_perdidas_estimadas,prioridade,acao_sugerida,data_file
5,10015,"UNICA 2,60X1,80 FLAME PRETO",Betim,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_5.js
5,10015,"UNICA 2,60X1,80 FLAME PRETO",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_5.js
5,10015,"UNICA 2,60X1,80 FLAME PRETO",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_5.js
5,10015,"UNICA 2,60X1,80 FLAME PRETO",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_5.js
5,10015,"UNICA 2,60X1,80 FLAME PRETO",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_5.js
5,10015,"UNICA 2,60X1,80 FLAME PRETO",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_5.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,Betim,false,0,0,1,,3,3,4.7436,17.7029,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_6.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,Barreiro,false,0,1,1,,3,3,9.1026,30.7773,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_6.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,Tupis,false,0,0,1,,3,3,6.5385,38.7513,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_6.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,Venda Nova,false,2,3,1,,3,1,3.5897,9.5356,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_6.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,Guaranis,false,0,1,1,,3,3,8.2051,13.1452,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_6.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,G2,false,0,1,1,,3,3,2.4359,4.6733,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_6.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,Babita,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_6.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,Eldorado 2,false,0,1,1,,3,3,5.5128,10.1694,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_6.js
6,10016,CORTINA FLAME MARROM 2.60X1.70,Fábrica,true,0,0,0,,3,3,11.1538,73.6164,CRÍTICO,Repor +3 u (vs. alvo P150),sku_6.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",Babita,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_7.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",Tupis,false,0,0,1,,3,3,1.9231,3.7811,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_7.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",Guaranis,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_7.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",Betim,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_7.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",Barreiro,false,1,2,1,,3,2,0.3846,1.0336,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_7.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",Venda Nova,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_7.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",Eldorado 2,false,0,1,1,,3,3,4.1026,4.8901,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_7.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",G2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_7.js
7,10023,"BLACKOUT 2,60X1,80 RUSTICO BRANYL",Fábrica,true,0,0,0,,3,3,1.9231,1.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_7.js
8,10031,UNICA 5.80X2.60 OXFORD LISO PALHA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_8.js
9,10032,COZINHA 2.10X1.30 RENDA PL CAFE BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_9.js
10,10033,COZINHA RENDA PL GALINHA POA BRANCO - 2.10X1.30,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_10.js
11,10034,UNICADECOA�UCENACRAVOSVERMELHO-4.20X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_11.js
12,10039,BLACKOUT 100% 2.60X1.80 RUSTICO CKS CRU,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_12.js
13,10040,BLACKOUT 100% 4.00X2.60 RUSTICO CKS CRU,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_13.js
14,10041,BLACKOUT 100% 5.80X2.60 RUSTICO CKS CRU,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_14.js
15,10042,DUPLEX 2.60X1.80 VOIL EST FLOR AZUL BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_15.js
16,10043,DUPLEX 4.00X2.60 VOIL EST FLOR AZUL BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_16.js
17,10044,DUPLEX 4.00X2.60 VOIL EST TULIPA MARROM,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_17.js
18,10046,UNICAOXFORDLISOCARAMELO-5.80X2.70,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_18.js
19,10057,"BLACK PVC 2,60X1,70 AVELA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_19.js
20,10066,COZINHARENDACLBULEAZULBRANCO-2.20X1.20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_20.js
21,10067,CORTA LUZ 2.60X1.80 LINHO ALEX KAKI,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_21.js
22,10068,CORTA LUZ 60% 2.60X1.80 LINHO ALEX PRATA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_22.js
23,10071,CORTA LUZ 60% 4.00X2.60 LINHO ALEX KAKI,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_23.js
24,10072,CORTA LUZ 60% 4.00X2.60 LINHO ALEX PRATA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_24.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,Barreiro,false,0,0,1,,3,3,4.2308,11.0182,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,Guaranis,false,0,0,1,,3,3,1.9231,2.4794,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,Betim,false,0,1,1,,3,3,3.3333,4.7024,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,Eldorado 2,false,0,0,1,,3,3,7.0513,10.2457,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,Tupis,false,0,0,1,,3,3,3.4615,6.3538,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,Venda Nova,false,0,0,1,,3,3,5.1282,5.3964,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,Babita,false,0,0,1,,3,3,2.9487,6.7036,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,G2,false,0,0,1,,3,3,2.5641,3.5891,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
25,10076,CORTINA LINHO PARATI CRU 5.80X2.60,Fábrica,true,0,0,0,,3,3,8.9744,31.9805,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_25.js
26,10080,PRATIKA VOIL SLIM CHA 2.60X1.80,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_26.js
27,10087,UNICAJACQINGLESBRASAOBRANCO-2.60X1.80,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_27.js
28,10090,UNICAJACQINGLESBRASAOPRATA-2.60X1.80,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_28.js
29,10093,UNICAJACQINGLESBRASAOMARROM-4.00X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_29.js
30,10094,"UNICA JACQ INGLES BRASAO PEROLA - 4,00X2,60",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_30.js
31,10095,"UNICA JACQ INGLES BRASAO PRATA - 4,00X2,60",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_31.js
32,10097,UNICA JACQ INGLES BRASAO BRANCO - 5.80X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_32.js
33,10098,UNICAJACQINGLESBRASAOMARROM-5.80X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_33.js
34,10099,"UNICA JACQ INGLES BRASAO PEROLA - 5,80X2,60",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_34.js
35,10100,UNICAJACQINGLESBRASAOPRATA-5.80X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_35.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,Babita,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_36.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,Guaranis,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_36.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,Betim,false,0,0,1,,3,3,3.8462,3.9234,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_36.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,G2,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_36.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,Barreiro,false,0,0,1,,3,3,7.1795,15.402,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_36.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,Tupis,false,1,2,1,,3,2,0,0,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_36.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,Venda Nova,false,1,2,1,,3,2,4.1026,4.0114,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_36.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,Eldorado 2,false,0,0,1,,3,3,6.4103,7.8312,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_36.js
36,10105,CORTINA BLACKOUT PVC AZUL HORTENCIA 2.60X1.70,Fábrica,true,0,0,0,,3,3,10.2564,67.3,CRÍTICO,Repor +3 u (vs. alvo P150),sku_36.js
37,10106,BLACK PVC 2.60X1.70 CASTOR,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_37.js
38,10107,"BLACK PVC 2,60X1,70 WAVES CAFE",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_38.js
39,10121,"UNICA 2,60X1,80 JACQ EST, DOURADO",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_39.js
39,10121,"UNICA 2,60X1,80 JACQ EST, DOURADO",Babita,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_39.js
39,10121,"UNICA 2,60X1,80 JACQ EST, DOURADO",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_39.js
39,10121,"UNICA 2,60X1,80 JACQ EST, DOURADO",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_39.js
40,10123,DUPLEX 2.60X1.80 VOIL AMASSADO BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_40.js
41,10124,DUPLEX 2.60X1.80 VOIL AMASSADO PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_41.js
42,10125,DUPLEX 4.00X2.60 VOIL AMASSADO BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_42.js
43,10126,DUPLEX 4.00X2.60 VOIL AMASSADO PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_43.js
44,10127,DUPLEX 5.80X2.60 VOIL AMASSADO PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_44.js
45,10128,DUPLEX 5.80X2.60 VOIL AMASSADO BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_45.js
46,10155,UNICA 4.00X2.60 LINHO JUQUEHI CRU,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_46.js
47,10156,UNICA 5.80X2.60 LINHO JUQUEHI CRU,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_47.js
48,10161,BLACKOUT 100% 4.00X2.60 ALEMAO PRATA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_48.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Tupis,false,2,3,1,,3,1,4.7436,10.5923,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_49.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Betim,false,2,3,1,,3,1,1.9231,6.6005,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_49.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Guaranis,false,1,2,1,,3,2,4.1026,8.5548,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_49.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,G2,false,2,3,1,,3,1,0.7692,4.2901,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_49.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Barreiro,false,2,3,1,,3,1,0.8974,4.2034,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_49.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Venda Nova,false,2,3,1,,3,1,3.9744,17.4061,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_49.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Eldorado 2,false,2,3,1,,3,1,16.0256,48.2343,CRÍTICO,Repor +1 u (vs. alvo P150),sku_49.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Babita,false,2,3,1,,3,1,6.6667,20.021,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_49.js
49,10163,CORTINA LUX UNICA CTL LISO PRATA 5.80X2.60,Fábrica,true,8,8,0,,3,-5,23.9744,103.9728,ATENÇÃO,"Excedente -5 u — transferir, ajustar pedido ou campanha",sku_49.js
50,10164,BLACKOUT 100% 4.00X2.60 RUSTICO NATURAL,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_50.js
51,10165,BLACKOUT 100% 5.80X2.60 RUSTICO NATURAL,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_51.js
52,10166,UNICA JACQ PALMAS PRATA - 2.60X1.80,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_52.js
53,10168,UNICA JACQ PALMAS PRATA - 5.80X2.60,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_53.js
54,10169,UNICA 4.00X2.60 LINHO RIVIERA CRU,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_54.js
55,10170,UNICA 5.80X2.60 LINHO RIVIERA CRU,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_55.js
56,10176,CORTA LUZ 60% 2.60X1.80 LINHO LISO JEANS,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_56.js
57,10177,CORTA LUZ 60% 4.00X2.60 LINHO LISO JEANS,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_57.js
58,10178,ESPECIAL 2.70X1.80 GAMMA LAVANDA BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_58.js
59,10179,ESPECIAL 2.70X1.80 GAMMA LAVANDA PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_59.js
60,10180,ESPECIAL 4.00X2.60 GAMMA LAVANDA BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_60.js
61,10181,ESPECIAL 4.00X2.60 GAMMA LAVANDA PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_61.js
62,10182,ESPECIAL 5.40X2.60 GAMMA LAVANDA BRANCO,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_62.js
63,10183,ESPECIAL 5.40X2.60 GAMMA LAVANDA PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_63.js
64,10184,DUPLEX 4.00X2.60 LINHO BOTONE GRAFITE,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_64.js
65,10185,ESPECIAL 2.60X1.80 MFM AMASSADO PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_65.js
66,10186,ESPECIAL 4.00X2.60 AMASSADO PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_66.js
67,10187,ESPECIAL 5.80X2.60 MFM AMASSADO PEROLA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_67.js
68,10193,COZINHA 2.00X1.35 BORD KITCHEN ABOBORA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_68.js
69,10194,COZINHA 2.00X1.35 BORD KITCHEN CASA,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_69.js
70,10195,COZINHA BORD KITCHEN VASO - 2.00X1.35,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_70.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,Tupis,false,0,0,1,,3,3,2.3077,3.9156,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,Barreiro,false,0,0,1,,3,3,3.3333,10.9458,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,G2,false,0,0,1,,3,3,3.2051,9.7567,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,Babita,false,0,0,1,,3,3,4.6154,12.2253,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,Guaranis,false,0,0,1,,3,3,1.9231,2.5208,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,Betim,false,0,0,1,,3,3,3.2051,10.1671,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,Eldorado 2,false,0,0,1,,3,3,3.8462,19.1246,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,Venda Nova,false,0,0,1,,3,3,1.9231,1.2604,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
71,12217,CORTINA FLAME KAKI 2.60X1.70,Fábrica,true,0,0,0,,3,3,4.6154,30.7931,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_71.js
72,10198,COZINHA RENDA CL BULE BRANCO - 2.20X1.20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_72.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Tupis,false,0,1,1,,3,3,6.2821,13.3161,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_73.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Barreiro,false,0,0,1,,3,3,15.3846,37.2527,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_73.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Guaranis,false,0,0,1,,3,3,6.2821,9.8605,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_73.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,G2,false,0,0,1,,3,3,8.3333,13.9448,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_73.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Babita,false,1,2,1,,3,2,9.2308,24.1105,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_73.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Betim,false,0,0,1,,3,3,9.4872,18.7944,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_73.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Venda Nova,false,0,1,1,,3,3,16.7949,20.4873,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_73.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Eldorado 2,false,1,2,1,,3,2,8.4615,15.3994,EQUILIBRADO,Repor +2 u (vs. alvo P150),sku_73.js
73,10200,CORTINA BRIZA COZ. RENDA MAÇA PEROLA 2.00X1.50,Fábrica,true,0,0,0,,3,3,12.3077,40.2615,CRÍTICO,Repor +3 u (vs. alvo P150),sku_73.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Venda Nova,false,0,1,1,,3,3,5.3846,10.6402,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Barreiro,false,0,0,1,,3,3,5.8974,8.7152,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Betim,false,0,0,1,,3,3,6.6667,10.5569,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Tupis,false,2,3,1,,3,1,3.4615,9.4165,EQUILIBRADO,Repor +1 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Babita,false,0,0,1,,3,3,5.8974,8.8848,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Guaranis,false,0,0,1,,3,3,4.6154,8.4723,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,G2,false,0,0,1,,3,3,3.7179,7.2309,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Eldorado 2,false,0,0,1,,3,3,7.5641,16.7413,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Web,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_74.js
74,10201,CORTINA BRIZA COZ. RENDA TULIPA PEROLA 2.00X1.50,Fábrica,true,0,0,0,,3,3,11.2821,47.1763,CRÍTICO,Repor +3 u (vs. alvo P150),sku_74.js
75,10208,COZINHA RENDA CL BULE PEROLA - 2.20X1.20,Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_75.js
76,10211,"INF UNICA 2,60X1,80 OXFORD ANIMAIS ROSA",Venda Nova,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_76.js
76,10211,"INF UNICA 2,60X1,80 OXFORD ANIMAIS ROSA",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_76.js
77,10212,"INF UNICA 2,60X1,80 OXFORD SAFARI",G2,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_77.js
77,10212,"INF UNICA 2,60X1,80 OXFORD SAFARI",Fábrica,true,0,0,0,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_77.js
78,10213,"INF UNICA 2,60X1,80 OXFORD URSO LILAS",Guaranis,false,0,0,1,,3,3,0,0,ATENÇÃO,Repor +3 u (vs. alvo P150),sku_78.js
