sku_internal_id,erp_code,product_name,store,demand,baseRep,minFinal,p150Today,dispToday,curveClass,ltDaysOperational,error
3319,12433,PUFF RETRO 35 X 35 X 48 SUEDE BEGE,Babita,1,1,1,1,0,C,16,
3319,12433,PUFF RETRO 35 X 35 X 48 SUEDE BEGE,Barreiro,1,0,1,1,1,C,16,
3319,12433,PUFF RETRO 35 X 35 X 48 SUEDE BEGE,Eldorado 2,1,1,1,1,0,C,16,
3319,12433,PUFF RETRO 35 X 35 X 48 SUEDE BEGE,Venda Nova,1,1,1,1,0,C,16,
3319,12433,PUFF RETRO 35 X 35 X 48 SUEDE BEGE,Tupis,1,0,1,1,1,C,16,
3319,12433,PUFF RETRO 35 X 35 X 48 SUEDE BEGE,G2,1,1,1,1,0,C,16,
3319,12433,PUFF RETRO 35 X 35 X 48 SUEDE BEGE,Guaranis,1,1,1,1,0,C,16,
3320,12434,PUFF RETRO 35 X 35 X 48 SUEDE AREIA,Eldorado 2,1,1,1,1,0,C,16,
3320,12434,PUFF RETRO 35 X 35 X 48 SUEDE AREIA,Barreiro,1,1,1,1,0,C,16,
3320,12434,PUFF RETRO 35 X 35 X 48 SUEDE AREIA,Venda Nova,1,1,1,1,0,C,16,
3320,12434,PUFF RETRO 35 X 35 X 48 SUEDE AREIA,Betim,1,1,1,1,0,C,16,
3320,12434,PUFF RETRO 35 X 35 X 48 SUEDE AREIA,Tupis,1,1,1,1,0,C,16,
3320,12434,PUFF RETRO 35 X 35 X 48 SUEDE AREIA,Babita,1,1,1,1,0,C,16,
3320,12434,PUFF RETRO 35 X 35 X 48 SUEDE AREIA,G2,1,1,1,1,0,C,16,
3324,12438,CORTINA VOIL AMASSADO AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Eldorado 2,1,1,1,1,0,C,6,
3324,12438,CORTINA VOIL AMASSADO AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Betim,1,1,1,1,0,C,3,
3324,12438,CORTINA VOIL AMASSADO AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Venda Nova,1,1,1,1,0,C,16,
3324,12438,CORTINA VOIL AMASSADO AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Barreiro,1,1,1,1,0,C,5,
3324,12438,CORTINA VOIL AMASSADO AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Babita,1,1,1,1,0,C,16,
3324,12438,CORTINA VOIL AMASSADO AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Tupis,1,1,1,1,0,C,16,
3324,12438,CORTINA VOIL AMASSADO AZUL BB C/ CORTA LUZ 70% 2.60X1.70,G2,1,1,1,1,0,C,5,
3324,12438,CORTINA VOIL AMASSADO AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Guaranis,1,0,1,1,1,C,16,
3325,12435,CORTINA VOIL AMASSADO BRANCO C/ CORTA LUZ 70% 2.60X1.70,Eldorado 2,1,1,1,1,0,C,16,
3325,12435,CORTINA VOIL AMASSADO BRANCO C/ CORTA LUZ 70% 2.60X1.70,Betim,1,1,1,1,0,C,7,
3325,12435,CORTINA VOIL AMASSADO BRANCO C/ CORTA LUZ 70% 2.60X1.70,Venda Nova,1,1,1,1,0,C,4,
3325,12435,CORTINA VOIL AMASSADO BRANCO C/ CORTA LUZ 70% 2.60X1.70,Barreiro,1,1,1,1,0,C,8,
3325,12435,CORTINA VOIL AMASSADO BRANCO C/ CORTA LUZ 70% 2.60X1.70,Babita,1,1,1,1,0,C,16,
3325,12435,CORTINA VOIL AMASSADO BRANCO C/ CORTA LUZ 70% 2.60X1.70,Tupis,1,1,1,1,0,C,4,
3325,12435,CORTINA VOIL AMASSADO BRANCO C/ CORTA LUZ 70% 2.60X1.70,G2,1,1,1,1,0,C,4,
3325,12435,CORTINA VOIL AMASSADO BRANCO C/ CORTA LUZ 70% 2.60X1.70,Guaranis,1,1,1,1,0,C,4,
3326,12436,CORTINA VOIL AMASSADO PEROLA C/ CORTA LUZ 70% 2.60X1.70,Venda Nova,1,1,1,1,0,C,13,
3326,12436,CORTINA VOIL AMASSADO PEROLA C/ CORTA LUZ 70% 2.60X1.70,Eldorado 2,1,1,1,1,0,C,12,
3326,12436,CORTINA VOIL AMASSADO PEROLA C/ CORTA LUZ 70% 2.60X1.70,Betim,1,1,1,1,0,C,10,
3326,12436,CORTINA VOIL AMASSADO PEROLA C/ CORTA LUZ 70% 2.60X1.70,Barreiro,1,1,1,1,0,C,7,
3326,12436,CORTINA VOIL AMASSADO PEROLA C/ CORTA LUZ 70% 2.60X1.70,Babita,1,1,1,1,0,C,16,
3326,12436,CORTINA VOIL AMASSADO PEROLA C/ CORTA LUZ 70% 2.60X1.70,Tupis,1,1,1,1,0,C,16,
3326,12436,CORTINA VOIL AMASSADO PEROLA C/ CORTA LUZ 70% 2.60X1.70,Guaranis,1,1,1,1,0,C,25,
3326,12436,CORTINA VOIL AMASSADO PEROLA C/ CORTA LUZ 70% 2.60X1.70,G2,1,1,1,1,0,C,3,
3327,12437,CORTINA VOIL AMASSADO ROSA BB C/ CORTA LUZ 70% 2.60X1.70,Eldorado 2,1,1,1,1,0,C,16,
3327,12437,CORTINA VOIL AMASSADO ROSA BB C/ CORTA LUZ 70% 2.60X1.70,Betim,1,1,1,1,0,C,9,
3327,12437,CORTINA VOIL AMASSADO ROSA BB C/ CORTA LUZ 70% 2.60X1.70,Venda Nova,1,1,1,1,0,C,5,
3327,12437,CORTINA VOIL AMASSADO ROSA BB C/ CORTA LUZ 70% 2.60X1.70,Barreiro,1,1,1,1,0,C,3,
3327,12437,CORTINA VOIL AMASSADO ROSA BB C/ CORTA LUZ 70% 2.60X1.70,Babita,1,1,1,1,0,C,16,
3327,12437,CORTINA VOIL AMASSADO ROSA BB C/ CORTA LUZ 70% 2.60X1.70,Tupis,1,1,1,1,0,C,16,
3327,12437,CORTINA VOIL AMASSADO ROSA BB C/ CORTA LUZ 70% 2.60X1.70,G2,1,1,1,1,0,C,4,
3327,12437,CORTINA VOIL AMASSADO ROSA BB C/ CORTA LUZ 70% 2.60X1.70,Guaranis,1,1,1,1,0,C,6,
3328,12439,CORTINA VOIL XADREZ AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Eldorado 2,1,1,1,1,0,C,6,
3328,12439,CORTINA VOIL XADREZ AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Betim,1,1,1,1,0,C,7,
3328,12439,CORTINA VOIL XADREZ AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Venda Nova,1,1,1,1,0,C,8,
3328,12439,CORTINA VOIL XADREZ AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Barreiro,1,1,1,1,0,C,5,
3328,12439,CORTINA VOIL XADREZ AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Babita,1,1,1,1,0,C,16,
3328,12439,CORTINA VOIL XADREZ AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Tupis,1,1,1,1,0,C,16,
3328,12439,CORTINA VOIL XADREZ AZUL BB C/ CORTA LUZ 70% 2.60X1.70,G2,1,1,1,1,0,C,16,
3328,12439,CORTINA VOIL XADREZ AZUL BB C/ CORTA LUZ 70% 2.60X1.70,Guaranis,1,1,1,1,0,C,4,
3329,12444,CORTINA VOIL AMASSADO AZUL BB C/ BLACKOUT PVC 2.60X1.70,Venda Nova,1,1,1,1,0,C,4,
3329,12444,CORTINA VOIL AMASSADO AZUL BB C/ BLACKOUT PVC 2.60X1.70,Babita,1,1,1,1,0,C,4,
3329,12444,CORTINA VOIL AMASSADO AZUL BB C/ BLACKOUT PVC 2.60X1.70,Barreiro,2,2,1,1.592864868502652,0,C,41,
3329,12444,CORTINA VOIL AMASSADO AZUL BB C/ BLACKOUT PVC 2.60X1.70,Tupis,1,1,1,1,0,C,16,
3329,12444,CORTINA VOIL AMASSADO AZUL BB C/ BLACKOUT PVC 2.60X1.70,Betim,1,1,1,1,0,C,6,
3329,12444,CORTINA VOIL AMASSADO AZUL BB C/ BLACKOUT PVC 2.60X1.70,G2,1,1,1,1,0,C,16,
3329,12444,CORTINA VOIL AMASSADO AZUL BB C/ BLACKOUT PVC 2.60X1.70,Eldorado 2,1,1,1,1,0,C,16,
3329,12444,CORTINA VOIL AMASSADO AZUL BB C/ BLACKOUT PVC 2.60X1.70,Guaranis,1,1,1,1,0,C,16,
3330,12442,CORTINA VOIL AMASSADO BRANCO C/ BLACKOUT PVC 2.60X1.70,Venda Nova,1,1,1,1,0,C,25,
3330,12442,CORTINA VOIL AMASSADO BRANCO C/ BLACKOUT PVC 2.60X1.70,Eldorado 2,1,1,1,1,0,C,22,
3330,12442,CORTINA VOIL AMASSADO BRANCO C/ BLACKOUT PVC 2.60X1.70,Betim,1,1,1,1,0,C,24,
3330,12442,CORTINA VOIL AMASSADO BRANCO C/ BLACKOUT PVC 2.60X1.70,Barreiro,1,1,1,1,0,C,17,
3330,12442,CORTINA VOIL AMASSADO BRANCO C/ BLACKOUT PVC 2.60X1.70,Babita,1,1,1,1,0,C,18,
3330,12442,CORTINA VOIL AMASSADO BRANCO C/ BLACKOUT PVC 2.60X1.70,Guaranis,1,1,1,1,0,C,5,
3330,12442,CORTINA VOIL AMASSADO BRANCO C/ BLACKOUT PVC 2.60X1.70,G2,1,1,1,1.1266316271116712,0,C,29,
3330,12442,CORTINA VOIL AMASSADO BRANCO C/ BLACKOUT PVC 2.60X1.70,Tupis,1,1,1,1,0,C,14,
3331,12441,CORTINA VOIL AMASSADO PEROLA C/ BLACKOUT PVC 2.60X1.70,Venda Nova,1,1,1,1.165577094056302,0,C,30,
3331,12441,CORTINA VOIL AMASSADO PEROLA C/ BLACKOUT PVC 2.60X1.70,Eldorado 2,1,1,1,1,0,C,4,
3331,12441,CORTINA VOIL AMASSADO PEROLA C/ BLACKOUT PVC 2.60X1.70,Betim,1,1,1,1,0,C,25,
3331,12441,CORTINA VOIL AMASSADO PEROLA C/ BLACKOUT PVC 2.60X1.70,Barreiro,1,1,1,1,0,C,17,
3331,12441,CORTINA VOIL AMASSADO PEROLA C/ BLACKOUT PVC 2.60X1.70,Babita,1,1,1,1.0877990813388136,0,C,28,
3331,12441,CORTINA VOIL AMASSADO PEROLA C/ BLACKOUT PVC 2.60X1.70,Tupis,1,1,1,1,0,C,6,
3331,12441,CORTINA VOIL AMASSADO PEROLA C/ BLACKOUT PVC 2.60X1.70,Guaranis,1,1,1,1,0,C,16,
3331,12441,CORTINA VOIL AMASSADO PEROLA C/ BLACKOUT PVC 2.60X1.70,G2,1,1,1,1,0,C,16,
3332,12443,CORTINA VOIL AMASSADO ROSA BB C/ BLACKOUT PVC 2.60X1.70,Babita,1,1,1,1,0,C,16,
3332,12443,CORTINA VOIL AMASSADO ROSA BB C/ BLACKOUT PVC 2.60X1.70,Venda Nova,1,1,1,1,0,C,9,
3332,12443,CORTINA VOIL AMASSADO ROSA BB C/ BLACKOUT PVC 2.60X1.70,Eldorado 2,1,1,1,1,0,C,16,
3332,12443,CORTINA VOIL AMASSADO ROSA BB C/ BLACKOUT PVC 2.60X1.70,Betim,1,1,1,1,0,C,5,
3332,12443,CORTINA VOIL AMASSADO ROSA BB C/ BLACKOUT PVC 2.60X1.70,Barreiro,1,1,1,1,0,C,5,
3332,12443,CORTINA VOIL AMASSADO ROSA BB C/ BLACKOUT PVC 2.60X1.70,Guaranis,1,1,1,1,0,C,16,
3332,12443,CORTINA VOIL AMASSADO ROSA BB C/ BLACKOUT PVC 2.60X1.70,G2,1,1,1,1,0,C,16,
3332,12443,CORTINA VOIL AMASSADO ROSA BB C/ BLACKOUT PVC 2.60X1.70,Tupis,1,1,1,1,0,C,16,
3333,12440,CORTINA VOIL XADREZ AZUL BB C/ BLACKOUT PVC 2.60X1.70,Venda Nova,1,1,1,1,0,C,6,
3333,12440,CORTINA VOIL XADREZ AZUL BB C/ BLACKOUT PVC 2.60X1.70,Eldorado 2,1,1,1,1,0,C,7,
3333,12440,CORTINA VOIL XADREZ AZUL BB C/ BLACKOUT PVC 2.60X1.70,Betim,1,1,1,1,0,C,6,
3333,12440,CORTINA VOIL XADREZ AZUL BB C/ BLACKOUT PVC 2.60X1.70,Barreiro,1,1,1,1,0,C,5,
3333,12440,CORTINA VOIL XADREZ AZUL BB C/ BLACKOUT PVC 2.60X1.70,Babita,1,1,1,1,0,C,9,
3333,12440,CORTINA VOIL XADREZ AZUL BB C/ BLACKOUT PVC 2.60X1.70,Tupis,1,1,1,1,0,C,16,
3333,12440,CORTINA VOIL XADREZ AZUL BB C/ BLACKOUT PVC 2.60X1.70,Guaranis,1,1,1,1,0,C,16,
3333,12440,CORTINA VOIL XADREZ AZUL BB C/ BLACKOUT PVC 2.60X1.70,G2,1,1,1,1,0,C,16,
3334,12449,CORTINA CORTA LUZ 70% EST FLORAL AZUL 2.60X1.70,Venda Nova,1,0,1,1,1,C,6,
3334,12449,CORTINA CORTA LUZ 70% EST FLORAL AZUL 2.60X1.70,Guaranis,1,1,1,1,0,C,17,
3334,12449,CORTINA CORTA LUZ 70% EST FLORAL AZUL 2.60X1.70,Eldorado 2,1,0,1,1,1,C,16,
3334,12449,CORTINA CORTA LUZ 70% EST FLORAL AZUL 2.60X1.70,G2,1,1,1,1,0,C,7,
3334,12449,CORTINA CORTA LUZ 70% EST FLORAL AZUL 2.60X1.70,Barreiro,1,1,1,1,0,C,3,
3334,12449,CORTINA CORTA LUZ 70% EST FLORAL AZUL 2.60X1.70,Babita,1,1,1,1,0,C,16,
3334,12449,CORTINA CORTA LUZ 70% EST FLORAL AZUL 2.60X1.70,Betim,1,1,1,1,0,C,7,
3334,12449,CORTINA CORTA LUZ 70% EST FLORAL AZUL 2.60X1.70,Tupis,1,1,1,1,0,C,5,
3335,12447,CORTINA CORTA LUZ 70% EST FLORAL ROSA 2.60X1.70,Venda Nova,1,0,1,1,1,C,16,
3335,12447,CORTINA CORTA LUZ 70% EST FLORAL ROSA 2.60X1.70,Guaranis,1,1,1,1,0,C,5,
3335,12447,CORTINA CORTA LUZ 70% EST FLORAL ROSA 2.60X1.70,Eldorado 2,2,2,1,3.1998437788605383,1,C,6,
3335,12447,CORTINA CORTA LUZ 70% EST FLORAL ROSA 2.60X1.70,G2,1,1,1,1,0,C,8,
3335,12447,CORTINA CORTA LUZ 70% EST FLORAL ROSA 2.60X1.70,Barreiro,1,1,1,1,0,C,6,
3335,12447,CORTINA CORTA LUZ 70% EST FLORAL ROSA 2.60X1.70,Babita,1,1,1,1,0,C,6,
3335,12447,CORTINA CORTA LUZ 70% EST FLORAL ROSA 2.60X1.70,Betim,1,1,1,1,0,C,5,
3335,12447,CORTINA CORTA LUZ 70% EST FLORAL ROSA 2.60X1.70,Tupis,1,1,1,1,0,C,7,
3336,12445,CORTINA CORTA LUZ 70% EST FLORAL VERDE 2.60X1.70,Eldorado 2,1,1,1,1,0,C,16,
3336,12445,CORTINA CORTA LUZ 70% EST FLORAL VERDE 2.60X1.70,Guaranis,1,1,1,1,0,C,16,
3336,12445,CORTINA CORTA LUZ 70% EST FLORAL VERDE 2.60X1.70,Betim,1,1,1,1,0,C,16,
3336,12445,CORTINA CORTA LUZ 70% EST FLORAL VERDE 2.60X1.70,Tupis,1,1,1,1,0,C,16,
3336,12445,CORTINA CORTA LUZ 70% EST FLORAL VERDE 2.60X1.70,G2,1,1,1,1,0,C,16,
3336,12445,CORTINA CORTA LUZ 70% EST FLORAL VERDE 2.60X1.70,Venda Nova,1,1,1,1,0,C,16,
3336,12445,CORTINA CORTA LUZ 70% EST FLORAL VERDE 2.60X1.70,Barreiro,1,1,1,1,0,C,16,
3336,12445,CORTINA CORTA LUZ 70% EST FLORAL VERDE 2.60X1.70,Babita,1,1,1,1,0,C,16,
3337,12450,CORTINA CORTA LUZ 70% EST FLORAL AZUL 4.00X2.60,Venda Nova,1,1,1,1,0,C,7,
3337,12450,CORTINA CORTA LUZ 70% EST FLORAL AZUL 4.00X2.60,Guaranis,1,1,1,1,0,C,4,
3337,12450,CORTINA CORTA LUZ 70% EST FLORAL AZUL 4.00X2.60,Eldorado 2,1,1,1,1,0,C,8,
3337,12450,CORTINA CORTA LUZ 70% EST FLORAL AZUL 4.00X2.60,G2,1,1,1,1,0,C,16,
3337,12450,CORTINA CORTA LUZ 70% EST FLORAL AZUL 4.00X2.60,Barreiro,1,1,1,1,0,C,5,
3337,12450,CORTINA CORTA LUZ 70% EST FLORAL AZUL 4.00X2.60,Babita,1,1,1,1,0,C,16,
3337,12450,CORTINA CORTA LUZ 70% EST FLORAL AZUL 4.00X2.60,Betim,1,1,1,1,0,C,3,
3337,12450,CORTINA CORTA LUZ 70% EST FLORAL AZUL 4.00X2.60,Tupis,1,1,1,1,0,C,7,
3338,12448,CORTINA CORTA LUZ 70% EST FLORAL ROSA 4.00X2.60,Venda Nova,1,1,1,1,0,C,6,
3338,12448,CORTINA CORTA LUZ 70% EST FLORAL ROSA 4.00X2.60,Guaranis,1,1,1,1,0,C,12,
3338,12448,CORTINA CORTA LUZ 70% EST FLORAL ROSA 4.00X2.60,Eldorado 2,1,1,1,1,0,C,3,
3338,12448,CORTINA CORTA LUZ 70% EST FLORAL ROSA 4.00X2.60,G2,1,1,1,1,0,C,23,
3338,12448,CORTINA CORTA LUZ 70% EST FLORAL ROSA 4.00X2.60,Barreiro,1,1,1,1,0,C,5,
3338,12448,CORTINA CORTA LUZ 70% EST FLORAL ROSA 4.00X2.60,Babita,1,0,1,1,1,C,21,
3338,12448,CORTINA CORTA LUZ 70% EST FLORAL ROSA 4.00X2.60,Betim,1,1,1,1,0,C,6,
3338,12448,CORTINA CORTA LUZ 70% EST FLORAL ROSA 4.00X2.60,Tupis,1,1,1,1,0,C,6,
3339,12446,CORTINA CORTA LUZ 70% EST FLORAL VERDE 4.00X2.60,Venda Nova,1,1,1,1,0,C,16,
3339,12446,CORTINA CORTA LUZ 70% EST FLORAL VERDE 4.00X2.60,Eldorado 2,1,1,1,1,0,C,16,
3339,12446,CORTINA CORTA LUZ 70% EST FLORAL VERDE 4.00X2.60,Barreiro,1,1,1,1,0,C,16,
3339,12446,CORTINA CORTA LUZ 70% EST FLORAL VERDE 4.00X2.60,G2,1,1,1,1,0,C,16,
3339,12446,CORTINA CORTA LUZ 70% EST FLORAL VERDE 4.00X2.60,Guaranis,1,1,1,1,0,C,16,
3339,12446,CORTINA CORTA LUZ 70% EST FLORAL VERDE 4.00X2.60,Babita,1,1,1,1,0,C,16,
3339,12446,CORTINA CORTA LUZ 70% EST FLORAL VERDE 4.00X2.60,Tupis,1,1,1,1,0,C,16,
3339,12446,CORTINA CORTA LUZ 70% EST FLORAL VERDE 4.00X2.60,Betim,1,1,1,1,0,C,16,
3340,12452,ABRAADEIRA IMA PEROLAS BEGE,Guaranis,2,2,1,1.5267198979944108,0,C,16,
3340,12452,ABRAADEIRA IMA PEROLAS BEGE,Tupis,2,2,1,2.324347436543437,0,C,5,
3340,12452,ABRAADEIRA IMA PEROLAS BEGE,Babita,1,1,1,1,0,C,16,
3340,12452,ABRAADEIRA IMA PEROLAS BEGE,Eldorado 2,1,1,1,1.041695975458028,0,C,16,
3340,12452,ABRAADEIRA IMA PEROLAS BEGE,Betim,1,1,1,1,0,C,16,
3340,12452,ABRAADEIRA IMA PEROLAS BEGE,Barreiro,1,1,1,1,0,C,5,
3340,12452,ABRAADEIRA IMA PEROLAS BEGE,Venda Nova,1,0,1,1.4880845794994966,2,C,16,
3340,12452,ABRAADEIRA IMA PEROLAS BEGE,G2,2,2,1,1.8842636332316172,0,C,25,
3341,12453,ABRAADEIRA IMA PEROLAS MARFIM,Guaranis,1,1,1,1.1016478663195708,0,C,6,
3341,12453,ABRAADEIRA IMA PEROLAS MARFIM,Tupis,5,5,1,5.503353728408182,1,C,20,
3341,12453,ABRAADEIRA IMA PEROLAS MARFIM,Babita,1,0,1,1.6296964655526716,3,C,5,
3341,12453,ABRAADEIRA IMA PEROLAS MARFIM,Eldorado 2,7,7,1,6.714673851794007,0,C,14,
3341,12453,ABRAADEIRA IMA PEROLAS MARFIM,Betim,3,3,1,3.299031152439979,0,C,4,
3341,12453,ABRAADEIRA IMA PEROLAS MARFIM,Barreiro,1,0,1,4.90727848911717,7,C,12,
3341,12453,ABRAADEIRA IMA PEROLAS MARFIM,G2,1,0,1,1.8016145237375722,7,C,18,
3341,12453,ABRAADEIRA IMA PEROLAS MARFIM,Venda Nova,4,4,1,4.3031498265708805,0,C,16,
3342,12454,ABRAADEIRA IMA PEROLAS PRATA,Guaranis,1,1,1,1,0,C,7,
3342,12454,ABRAADEIRA IMA PEROLAS PRATA,Tupis,1,1,1,1,0,C,10,
3342,12454,ABRAADEIRA IMA PEROLAS PRATA,Babita,1,1,1,1,0,C,19,
3342,12454,ABRAADEIRA IMA PEROLAS PRATA,Eldorado 2,1,1,1,1,0,C,16,
3342,12454,ABRAADEIRA IMA PEROLAS PRATA,Betim,1,1,1,1,0,C,4,
3342,12454,ABRAADEIRA IMA PEROLAS PRATA,Venda Nova,3,3,1,2.5217848252141235,0,C,16,
3342,12454,ABRAADEIRA IMA PEROLAS PRATA,Barreiro,1,0,1,1.3770874642933553,1,C,8,
3342,12454,ABRAADEIRA IMA PEROLAS PRATA,G2,1,1,1,1,0,C,3,
3343,12455,"TOALHA DE BANHO COLORE 0,80X1,55",Venda Nova,1,1,1,1,0,C,16,
3343,12455,"TOALHA DE BANHO COLORE 0,80X1,55",Eldorado 2,1,1,1,1,0,C,16,
3343,12455,"TOALHA DE BANHO COLORE 0,80X1,55",Betim,1,1,1,1,0,C,7,
3343,12455,"TOALHA DE BANHO COLORE 0,80X1,55",Barreiro,1,1,1,1,0,C,16,
3343,12455,"TOALHA DE BANHO COLORE 0,80X1,55",Babita,1,1,1,1,0,C,16,
3343,12455,"TOALHA DE BANHO COLORE 0,80X1,55",Tupis,1,1,1,1,0,C,16,
3343,12455,"TOALHA DE BANHO COLORE 0,80X1,55",Guaranis,1,0,1,1,2,C,16,
3343,12455,"TOALHA DE BANHO COLORE 0,80X1,55",G2,1,1,1,1,0,C,16,
3344,12456,"TOALHA DE BANHO SOPHIA 0,75X1,50",Venda Nova,1,1,1,1,0,C,16,
3344,12456,"TOALHA DE BANHO SOPHIA 0,75X1,50",Eldorado 2,1,0,1,1,1,C,16,
3344,12456,"TOALHA DE BANHO SOPHIA 0,75X1,50",Betim,1,1,1,1,0,C,16,
3344,12456,"TOALHA DE BANHO SOPHIA 0,75X1,50",Barreiro,1,1,1,1,0,C,16,
3344,12456,"TOALHA DE BANHO SOPHIA 0,75X1,50",Babita,1,1,1,1,0,C,16,
3344,12456,"TOALHA DE BANHO SOPHIA 0,75X1,50",Tupis,1,1,1,1,0,C,16,
3344,12456,"TOALHA DE BANHO SOPHIA 0,75X1,50",Guaranis,1,1,1,1,0,C,16,
3344,12456,"TOALHA DE BANHO SOPHIA 0,75X1,50",G2,1,1,1,1,0,C,16,
3345,12458,PUFF RETRO 35 X 35 X 48 SUEDE VERDE,Guaranis,1,1,1,1,0,C,16,
3346,12457,PUFF RETRO 35 X 35 X 48 SUEDE PRETO,Barreiro,1,1,1,1,0,C,16,
3346,12457,PUFF RETRO 35 X 35 X 48 SUEDE PRETO,Guaranis,1,1,1,1,0,C,16,
3347,12461,ABRAADEIRA IMA PEROLAS ROSA,Guaranis,1,0,1,1,1,C,16,
3347,12461,ABRAADEIRA IMA PEROLAS ROSA,Eldorado 2,1,1,1,1,0,C,4,
3347,12461,ABRAADEIRA IMA PEROLAS ROSA,G2,1,1,1,1,0,C,16,
3347,12461,ABRAADEIRA IMA PEROLAS ROSA,Barreiro,1,1,1,1,0,C,4,
3347,12461,ABRAADEIRA IMA PEROLAS ROSA,Tupis,1,1,1,1,0,C,13,
3347,12461,ABRAADEIRA IMA PEROLAS ROSA,Venda Nova,1,0,1,1,3,C,6,
3347,12461,ABRAADEIRA IMA PEROLAS ROSA,Betim,1,1,1,1,0,C,3,
3347,12461,ABRAADEIRA IMA PEROLAS ROSA,Babita,1,1,1,1,0,C,16,
3348,12462,"EDREDOM CASAL 2,00X2,20 PORT DOCE VIDA",Tupis,1,1,1,1,0,C,16,
3348,12462,"EDREDOM CASAL 2,00X2,20 PORT DOCE VIDA",Barreiro,1,1,1,1,0,C,16,
3348,12462,"EDREDOM CASAL 2,00X2,20 PORT DOCE VIDA",Betim,1,1,1,1,0,C,16,
3348,12462,"EDREDOM CASAL 2,00X2,20 PORT DOCE VIDA",Venda Nova,1,1,1,1,0,C,16,
3348,12462,"EDREDOM CASAL 2,00X2,20 PORT DOCE VIDA",Eldorado 2,1,1,1,1,0,C,16,
3349,12463,"EDREDOM QUEEN 2,20X2,40 PORT DOCE VIDA",Barreiro,1,1,1,1,0,C,16,
3349,12463,"EDREDOM QUEEN 2,20X2,40 PORT DOCE VIDA",Babita,1,1,1,1,0,C,16,
3349,12463,"EDREDOM QUEEN 2,20X2,40 PORT DOCE VIDA",Tupis,1,1,1,1,0,C,16,
3349,12463,"EDREDOM QUEEN 2,20X2,40 PORT DOCE VIDA",Venda Nova,1,1,1,1,0,C,16,
3349,12463,"EDREDOM QUEEN 2,20X2,40 PORT DOCE VIDA",Eldorado 2,1,1,1,1,0,C,16,
3349,12463,"EDREDOM QUEEN 2,20X2,40 PORT DOCE VIDA",Betim,1,1,1,1,0,C,16,
3349,12463,"EDREDOM QUEEN 2,20X2,40 PORT DOCE VIDA",G2,1,1,1,1,0,C,16,
3349,12463,"EDREDOM QUEEN 2,20X2,40 PORT DOCE VIDA",Guaranis,1,0,1,1,1,C,16,
3350,12465,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS CASTOR,Barreiro,1,1,1,1,0,C,16,
3350,12465,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS CASTOR,Babita,1,1,1,1,0,C,16,
3350,12465,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS CASTOR,Betim,1,1,1,1,0,C,16,
3350,12465,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS CASTOR,Tupis,1,1,1,1,0,C,16,
3350,12465,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS CASTOR,Venda Nova,1,1,1,1,0,C,16,
3350,12465,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS CASTOR,Eldorado 2,1,1,1,1,0,C,16,
3350,12465,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS CASTOR,G2,1,1,1,1,0,C,16,
3350,12465,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS CASTOR,Guaranis,1,1,1,1,0,C,16,
3351,12466,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS VINHO,Betim,1,1,1,1,0,C,16,
3351,12466,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS VINHO,Venda Nova,1,1,1,1,0,C,16,
3351,12466,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS VINHO,Barreiro,1,1,1,1,0,C,16,
3351,12466,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS VINHO,Babita,1,1,1,1,0,C,16,
3351,12466,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS VINHO,Tupis,1,1,1,1,0,C,16,
3351,12466,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS VINHO,Eldorado 2,1,1,1,1,0,C,16,
3351,12466,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS VINHO,G2,1,1,1,1,0,C,16,
3351,12466,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS VINHO,Guaranis,1,0,1,1,1,C,16,
3352,12464,CAPA SOFA 2/3 LUG MODELLI PLUS PORT 2PCS TABACO,Betim,1,1,1,1,0,C,16,
